PokerStars Tournament #3916851811, No Limit Hold'em
  549: ludaslol (Sweden), 
  550: eduardoc44 [2] (Brazil), 
  551: D1360Pereira (Brazil), 
  552: Loki180 (Germany), 
  553: crisM77 (Brazil), 
  554: 2mare (Austria), 
  555: evstraliss (Ukraine), 
  556: matejvslo (Slovenia), 
  557: eduardoc44 (Brazil), 
  558: M. Greiner (Brazil), 
  559: East1655 (Finland), 
  560: collers (Slovenia), 
  561: Pyke09 (Brazil), 
  562: zloy_00 (Ukraine), 
  563: ze.celte (Romania), 
  564: Gran Diablo (Argentina), 
  565: kukufz (Latvia), 
  566: gabi_17best (Argentina), 
  567: pennywise31 [2] (Mexico), 
  568: ABKSever (Ukraine), 
  569: Mizael nishi (Brazil), 
  570: Mastic59 (Switzerland), 
  571: JeSSeN079 (Sweden), 
  572: Kauzimausi (Germany), 
  573: lordsimeone (Chile), 
  574: 1v9machin3 (Greece), 
  575: AbulFadl (Estonia), 
  576: 2buga9 (Romania), 
  577: OutsideHuman (Estonia), 
  578: OSKARMOKO (Mexico), 
  579: pepajo13 (Isle Of Man), 
  580: PAMPAGR (Argentina), 
  581: Franco2992 (Argentina), 
  582: pennywise31 (Mexico), 
  583: Spar1anec (Ukraine), 
  584: maksim.shunin (Germany), 
  585: SlimShame (Belgium), 
  586: VAR_212 (Germany), 
  587: LManaKing (Argentina), 
  588: delaro009 (Canada), 
  589: liomaceisa (Brazil), 
  590: ionutzalx (Romania), 
  591: cheapplayer1 (Canada), 
  592: Logan101js (Canada), 
  593: schatty13 (United Kingdom), 
  594: Pyanda7 (United Kingdom), 
  595: cristianfox04 (Romania), 

You finished in 157th place (eliminated at hand #257328867561).


