PokerStars Tournament #3920442430, No Limit Hold'em
  441: Yuri_Lopes (Brazil), still playing
  442: Zatsarynin (Ukraine), still playing
  443: ZecaBalaBala (Brazil), still playing
  444: Zury7 (Brazil), still playing
  445: Zym3r [2] (Romania), still playing
  446: aavol [2] (Ukraine), still playing
  447: adam 1251 (United Kingdom), still playing
  448: adrian4223 (Romania), still playing
  449: alansnap2 (Brazil), still playing
  450: alex29tiph (Belgium), still playing
  451: alexeiv (Thailand), still playing
  452: allehayax (Brazil), still playing
  453: allindonksGG (Brazil), still playing
  454: alpo118 (Germany), still playing
  455: altair2907 [2] (Armenia), still playing
  456: aminmele (Greece), still playing
  457: andergoes (Brazil), still playing
  458: andmatos97 (Brazil), still playing
  459: andonis2002 (Greece), still playing
  460: andreas0014 (Greece), still playing
  461: andreasrose112 (Romania), still playing
  462: arharovec [2] (Belarus), still playing
  463: arteman1993 (Belarus), still playing
  464: artemio09 [2] (Ukraine), still playing
  465: ashkation [2] (Brazil), still playing
  466: ateist666666 (Belarus), still playing
  467: baddexter24 (Switzerland), still playing
  468: bahhfreitas (Brazil), still playing
  469: balieeef (Austria), still playing
  470: banjey24 (Ukraine), still playing
  471: barryrussell (United Kingdom), still playing
  472: barsa1981 (Kazakhstan), still playing
  473: based4lif3 (Canada), still playing
  474: behappy20 (United Kingdom), still playing
  475: bekele 1982 (Armenia), still playing
  476: best$m1Le (Estonia), still playing
  477: blurblurblur123 (Ukraine), still playing
  478: bogdanel27 (Romania), still playing
  479: bountyyyz (Belgium), still playing
  480: boyan1980 (Bulgaria), still playing
  481: brian 27979 (United Kingdom), still playing
  482: brubranco (Brazil), still playing
  483: burkoland197 (Hungary), still playing
  484: cabbalistic7 (Bulgaria), still playing
  485: cafcadam (United Kingdom), still playing
  486: caiohps (Brazil), still playing
  487: cappybmse (Hungary), still playing
  488: carlos jaca (Brazil), still playing
  489: ccyrenne (Canada), still playing
  490: cembrle [2] (Kazakhstan), still playing
  491: cheapplayer1 (Canada), still playing
  492: chess1000 (Ukraine), still playing
  493: chipbigdontgive (Greece), still playing
  494: choke your mind (Brazil), still playing
  495: chrisrocker1 (Mexico), still playing
  496: chxxxs (Belarus), still playing
  497: claudinei25 (Brazil), still playing
  498: cobrastyle26 (Brazil), still playing
  499: concas88 (Brazil), still playing
  500: coracy (Brazil), still playing
  501: corekt87 (Austria), still playing
  502: dakoyy (Bulgaria), still playing
  503: damjanos (Slovenia), still playing
  504: davet1608 (Greece), still playing
  505: dbachurin00 (Canada), still playing
  506: diogomfc93 [2] (Brazil), still playing
  507: djrodney3 (Brazil), still playing
  508: docheff (Bulgaria), still playing
  509: donand777 (Ukraine), still playing
  510: dorik1 (Kazakhstan), still playing
  511: drestdedadun (Sweden), still playing
  512: dudalusa (Brazil), still playing
  513: dupiva (Brazil), still playing
  514: edupertence [2] (Brazil), still playing
  515: ejderha10 (Belgium), still playing
  516: elcrabon93 [2] (Denmark), still playing
  517: elle89 (Germany), still playing
  518: eltrucho77 (Argentina), still playing
  519: emi_nico09 (Argentina), still playing
  520: emiliococate (Brazil), still playing
  521: epsiliion195 (Mexico), still playing
  522: eron profi (Brazil), still playing
  523: eternity_blade (Ukraine), still playing
  524: eu_ygy (Romania), still playing
  525: eurocabs704 (Ireland), still playing
  526: evstraliss (Ukraine), still playing
  527: exzo-sa (Slovakia), still playing
  528: f3ckoff (Germany), still playing
  529: fabincastro1 (Brazil), still playing
  530: fabpops (Belgium), still playing
  531: facial asymetry (Belarus), still playing
  532: facunha (Brazil), still playing
  533: fecorbacho (Brazil), still playing
  534: fedexfan1 (Bulgaria), still playing
  535: fehemp56 (Brazil), still playing
  536: felagoa (Brazil), still playing
  537: felipefl [2] (Brazil), still playing
  538: felipepe17 (Brazil), still playing
  539: fen4ooo (Bulgaria), still playing
  540: fernandotkd (Brazil), still playing
  541: final09 (Ukraine), still playing
  542: firmiino (Brazil), still playing
  543: floki1s (Belarus), still playing
  544: flushnutsAA (Brazil), still playing
  545: francisx (Canada), still playing
  546: gabievieira (Brazil), still playing
  547: gabrielandradee (Brazil), still playing
  548: gagauzoguz (Moldova), still playing
