PokerStars Tournament #3918666753, No Limit Hold'em
  387: Lucky4Phil (Germany), 
  388: cheapplayer1 (Canada), 
  389: MrsP2U25 (Canada), 
  390: Izyach (Germany), 
  391: oquesou7 (Brazil), 
  392: bobbo85526 (United Kingdom), 

You finished in 211th place (eliminated at hand #257417492628).


